feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,target
-1.3697,-17.2962,-0.2649,0.7133,0.8187,-0.2648,-0.184,13806,178.0737,532,0.4181,-1.8095,0.0909,-1.3048,99.155,11
-1.9473,45.4069,-1.3198,0.4669,-1.3217,-1.3197,0.2966,8424,154.7196,2704,-0.2162,0.8708,0.2476,-0.6928,4.0693,165
0.0415,-11.1293,-0.3778,-0.8677,0.0285,-0.3777,-0.7357,10688,166.4095,344,0.2995,1.9492,0.046,-1.1846,93.2361,16
0.0433,24.1268,0.8914,-0.5509,-1.668,0.8915,-0.6238,9381,154.572,2226,-0.8014,0.8315,0.1963,0.5394,42.6577,138
-0.9745,60.1834,1.2791,1.536,-0.2443,1.2792,-1.4304,18718,190.5516,2964,0.8194,1.1789,0.2261,0.2476,23.8387,189
-0.1669,40.5385,0.3287,0.1969,-0.5003,0.3288,1.6794,9720,162.2172,1940,0.6032,-0.4033,0.2041,-1.24,23.8387,102
0.7551,11.1127,-0.9158,1.4023,0.8678,-0.9157,1.0751,18330,195.4947,2568,-0.3677,-0.8855,0.2222,0.4496,14.0241,153
3.4021,17.3629,-0.5351,-1.2978,-0.4047,-0.535,0.1991,13050,171.76,2600,0.8798,1.6441,0.2381,1.675,14.0241,171
-0.4839,1.9117,-1.9727,-0.7321,-0.3421,-1.9726,-0.783,12921,177.107,344,1.6958,-0.0726,0.046,-1.9112,89.161,14
1.0096,-0.3606,0.4839,1.2751,-1.906,0.484,-0.1629,12528,174.5001,348,-1.1962,-1.4029,0.0455,-0.1804,99.7557,16
-0.4622,51.4889,0.4994,-1.1706,-0.5611,0.4995,1.6774,17484,190.8651,405,0.209,1.667,0.061,2.1946,99.155,20
0.4212,33.9096,1.9283,-1.1855,0.5299,1.9284,-1.0304,10416,167.4645,2254,-0.9161,0.9149,0.2323,-1.7436,14.0241,116
1.2864,10.7127,0.366,-1.5991,-0.0976,0.3661,-1.6947,16732,185.3408,1164,1.1607,-0.3748,0.1224,-0.6783,86.2761,54
0.6332,-1.0589,0.6703,1.5933,0.6749,0.6704,0.9052,9263,158.1893,522,2.0314,-0.2549,0.0682,0.7636,99.7557,28
0.784,32.2308,1.9293,0.0759,-2.2197,1.9294,-0.6746,11591,173.215,1940,0.8926,2.206,0.2041,-0.6668,42.6577,108
-1.1354,19.3691,0.4762,0.605,-1.0465,0.4763,0.7297,17017,184.3704,1372,0.139,-1.2742,0.1414,-0.5245,59.776,70
-0.7503,19.7413,0.094,0.6856,-1.4771,0.0941,-0.4995,15385,181.8322,1104,0.6691,-2.3843,0.129,-0.2459,74.5113,63
-0.9496,37.1595,0.6729,0.4367,0.0299,0.673,0.7473,14661,183.3461,2300,-0.6013,0.1519,0.2277,1.3486,4.0693,105
0.098,7.2936,-1.0688,-0.1008,1.3693,-1.0687,0.523,15036,177.1207,1455,-0.75,-0.5904,0.1531,-1.4322,33.4151,85
0.9807,33.2704,0.3481,1.6176,1.0535,0.3482,-0.4917,17484,188.3167,3190,-0.7287,1.1882,0.2613,1.2562,-5.9261,193
-0.2443,33.8968,-0.8867,-1.6095,-0.1948,-0.8866,0.2556,9540,160.1015,910,0.763,-1.255,0.1087,1.0611,90.8927,49
1.2893,10.2947,0.8636,0.2941,-0.2059,0.8637,-0.542,16744,183.196,880,-2.1556,1.9637,0.1124,2.4791,90.8927,50
0.3877,-12.2958,-0.516,0.8374,0.5564,-0.5159,0.1642,10560,164.7371,474,-1.4382,0.7653,0.075,-1.0965,98.56,19
-1.6826,16.0238,0.8837,1.281,1.7586,0.8838,0.3507,11356,167.1146,2354,0.1921,1.9642,0.2037,0.4203,33.4151,127
-2.8424,23.3573,-1.2663,0.072,2.7906,-1.2662,-0.4912,20910,207.0787,2640,-0.8602,-0.7308,0.2162,0.0233,14.0241,157
-0.9087,33.2108,0.1711,-0.3201,-0.2592,0.1712,-0.0882,14678,178.7028,2704,0.0197,-1.5876,0.2476,0.394,14.0241,175
-0.6485,-0.1691,0.1327,0.609,-0.7371,0.1328,0.7498,19897,197.6433,1957,0.8745,0.4833,0.1827,-0.0424,14.0241,123
-0.5396,40.393,0.3982,1.1598,-0.5209,0.3983,-0.3991,11385,167.0847,1488,-0.426,0.3392,0.1702,-0.9353,59.776,71
0.6913,-13.6012,-0.881,-2.0006,0.0316,-0.8809,-2.1352,11999,168.8452,273,1.9049,1.1419,0.0326,-0.0149,89.161,14
-0.8327,9.8377,0.3215,0.6088,0.7996,0.3216,1.4481,16368,189.3313,616,-1.1851,-0.164,0.0787,-1.2676,99.155,38
-0.9578,23.8834,1.0068,-0.9145,1.5934,1.0069,1.4174,11725,179.0158,2575,-0.0776,1.1467,0.2404,-0.9902,14.0241,149
-0.2412,2.9283,-0.0447,-0.5087,0.1794,-0.0446,-0.2882,14678,177.3582,2058,-0.1113,-1.1712,0.2121,0.7733,59.776,96
1.3719,10.2746,0.2657,-0.1185,-0.2028,0.2658,0.8034,7752,152.6399,1600,-1.2868,1.6035,0.1584,-0.3728,74.5113,92
-1.1204,28.699,0.0892,0.1946,0.3568,0.0893,0.0732,11999,166.0714,2112,0.0683,-0.5597,0.2268,-0.9667,23.8387,116
1.4444,8.0252,-1.005,0.5892,0.5682,-1.0049,-0.3913,16732,190.1938,819,-0.6253,0.1081,0.0978,0.5859,94.6013,45
0.1274,33.8695,-0.9147,-1.5961,-0.8599,-0.9146,-0.087,9699,159.2993,2575,0.9343,1.3605,0.2404,-0.8344,-15.8623,161
0.3757,26.2259,2.0635,-0.5805,-1.5374,2.0636,3.4294,12528,172.6305,1656,0.7736,-1.0161,0.1935,-0.1885,51.474,57
0.0346,14.0346,1.3769,-0.4235,0.5559,1.377,1.1944,11857,164.6996,3300,-1.1149,-0.4397,0.2703,-1.4141,-5.9261,206
0.535,-10.594,-1.0708,0.6065,0.439,-1.0707,0.4209,13452,176.8998,870,0.0517,-1.0575,0.1136,-2.5734,90.8927,30
1.0208,35.5823,0.6604,0.4972,0.8085,0.6605,0.4453,15036,179.7407,2664,1.5295,0.093,0.2143,0.8322,23.8387,179
0.6282,35.7961,1.4924,-0.3226,-0.1219,1.4925,0.4346,12141,170.8849,3420,1.0196,-0.0031,0.2609,0.9282,14.0241,238
0.05,25.1872,0.0505,0.259,0.707,0.0506,1.0248,15921,183.4403,162,-0.2652,0.7246,0.0244,0.197,71.7975,4
0.8959,41.6153,1.0196,1.1969,0.7474,1.0197,-0.5607,21528,209.5286,3248,0.8099,0.239,0.2566,-0.5866,-15.8623,205
0.9572,-0.9038,-0.6429,-0.9216,0.4346,-0.6428,0.2046,11799,172.3844,1598,-1.7416,1.2559,0.1789,-0.0291,4.0693,90
-0.6858,41.6024,0.7192,0.1437,1.4692,0.7193,-0.8672,16617,193.4268,1232,-1.252,-2.2515,0.1573,-1.5342,33.4151,62
0.1514,-25.3067,0.3462,0.0666,-0.2859,0.3463,0.771,8721,151.4357,420,0.6963,0.5991,0.0588,1.5139,89.161,22
-0.9105,23.1489,-1.751,0.1778,-0.8385,-1.7509,-0.2735,9512,160.5815,3132,1.6918,1.3759,0.2661,0.681,-15.8623,199
-2.5597,40.9874,-0.5042,0.0565,-0.4117,-0.5041,-0.7542,13680,172.7709,1455,-0.4019,0.3794,0.1531,0.4162,51.474,99
-3.0154,64.1461,-0.309,1.3892,-0.2495,-0.3089,-1.1567,10758,162.6488,2808,-0.0841,1.8644,0.2385,-3.0803,23.8387,171
-0.7605,-9.6937,-0.816,0.2185,0.4504,-0.8159,0.2088,17860,190.2077,1157,-0.2623,-0.3477,0.1444,0.8787,67.4808,41
-0.479,42.9819,-0.9454,0.7835,-0.5833,-0.9453,0.2585,14337,181.3969,3190,-0.0656,-0.3885,0.2613,0.286,-5.9261,243
1.7792,22.73,-1.0479,0.1006,2.1052,-1.0478,0.0551,18522,191.3877,940,1.6571,0.7523,0.1053,-0.6755,90.8927,47
-1.1919,-23.0849,0.1407,0.6247,0.8841,0.1408,1.0986,12876,174.6327,1638,-0.4996,-0.8098,0.1957,-0.4764,23.8387,86
-0.0658,3.9154,-0.9779,-0.5371,-0.2359,-0.9778,-1.2446,14160,174.1022,2775,0.9948,0.2108,0.2232,-0.2991,14.0241,153
0.3914,19.1852,1.3967,-0.2863,1.2123,1.3968,-2.0188,17955,185.806,1264,0.5184,-0.624,0.2,-2.2562,51.474,40
-0.5758,14.3466,0.8012,0.448,-1.6754,0.8013,-1.4707,10106,166.8198,1900,-0.2306,-0.4607,0.2083,2.3152,14.0241,108
-0.3146,23.9902,-1.88,0.6738,1.4628,-1.8799,0.294,8374,155.6943,920,0.3908,-0.1426,0.1075,-0.2383,86.2761,50
-0.1035,27.5155,-0.4646,-0.8468,0.8285,-0.4645,-1.1039,12600,178.3715,3180,0.7387,-0.8735,0.2804,0.7427,-5.9261,201
0.2102,8.0351,-0.9116,0.4223,-1.4339,-0.9115,-0.9766,12950,174.2601,1632,0.2557,-1.8169,0.1753,-0.3924,51.474,87
0.0041,13.9303,0.3389,1.1112,1.6612,0.339,-0.421,12528,170.2691,2448,0.2259,1.3472,0.233,-1.5939,-5.9261,140
-1.6022,-0.133,-0.0424,1.8116,-0.7377,-0.0423,-1.898,11189,165.3461,2704,-1.2429,2.5404,0.2476,0.6632,33.4151,157
-0.972,22.8891,0.0314,0.8025,1.2316,0.0315,-0.4447,11055,164.7548,574,-1.9417,0.961,0.0843,0.7404,99.9547,27
0.9196,8.9932,1.1081,0.1551,1.0118,1.1082,0.519,14857,175.7504,270,1.4793,-0.7128,0.033,-0.616,71.7975,13
-0.2169,18.6471,0.2548,0.0679,0.4438,0.2549,1.027,15747,177.5953,2160,-0.1845,-0.4019,0.1835,0.1021,33.4151,167
-0.3382,-13.1243,-0.8334,0.2803,-1.885,-0.8333,-0.807,11424,166.8743,1078,0.3652,0.4886,0.1111,-1.6291,80.7973,65
0.1627,18.4823,-1.1678,-0.0947,2.261,-1.1677,0.3879,10168,160.3923,492,0.994,-0.5136,0.0723,-2.0346,99.7557,23
0.7657,19.694,-1.2728,0.5236,-2.071,-1.2727,-1.3319,14760,181.139,1600,0.3542,0.0263,0.1584,0.9594,67.4808,74
-1.5404,-27.8281,0.285,1.2669,-1.0194,0.2851,-0.4909,18240,189.6924,164,-0.4597,0.2829,0.0241,0.615,71.7975,7
-0.5967,23.5562,1.0856,-0.302,-0.8665,1.0857,-0.8543,17177,195.0644,516,0.085,0.7494,0.069,-0.9528,99.9547,17
-0.2049,58.5307,-0.2029,-0.5676,-0.892,-0.2028,-0.6108,12104,178.9201,2520,-0.2829,-0.0319,0.2264,-1.2543,14.0241,143
-0.0723,12.137,0.6899,0.5107,-0.9352,0.69,1.23,13604,177.6151,1012,-0.0459,-0.6718,0.1183,-0.3667,74.5113,45
1.0838,-40.8706,0.5101,0.1169,-0.2507,0.5102,-0.351,8250,153.461,83,-1.052,-2.3352,0.0119,-0.2967,-19.7799,4
-0.4247,9.6659,0.8194,-0.4351,-0.1262,0.8195,-0.031,13032,180.472,440,0.4178,0.6376,0.0562,-0.5862,96.3795,23
1.6326,51.1445,-0.1351,0.5446,0.8528,-0.135,0.5425,11968,176.7902,2346,-0.6537,0.9694,0.2233,-1.418,4.0693,126
0.4826,37.5352,0.4986,1.4697,-0.1742,0.4987,0.7683,7632,143.8148,1800,0.2312,0.916,0.1782,-0.4655,51.474,110
-0.6103,57.1818,-0.883,0.7079,0.8747,-0.8829,0.8758,10106,164.9189,2162,0.4547,1.3718,0.2421,1.3726,14.0241,118
-0.2022,-10.912,-0.0425,-0.6689,-0.1173,-0.0424,-1.4951,9943,160.5523,2244,-0.3838,0.2374,0.2136,-0.4185,14.0241,133
0.9524,26.0388,-0.6438,-0.9379,-0.0184,-0.6437,0.4128,10692,161.4366,528,0.6764,0.4406,0.0674,-0.3049,97.3645,29
0.2106,17.0224,1.3366,0.0191,0.7184,1.3367,-1.1955,19208,198.4661,2625,-1.4017,0.9221,0.2358,-0.9869,23.8387,151
1.5511,-2.3769,0.0594,-1.1443,0.459,0.0595,-0.4288,14924,180.0799,950,-0.9094,0.6563,0.1042,0.471,90.8927,52
-0.0864,18.537,0.624,-0.8946,0.2997,0.6241,0.497,20301,200.2369,2266,-0.4644,2.0342,0.2115,0.9547,4.0693,168
-0.7698,28.2155,-1.5122,0.9803,-0.7822,-1.5121,-0.1912,11245,177.5709,920,0.0469,-1.4386,0.1075,-0.9221,86.2761,49
0.7542,4.5437,0.3373,1.4782,0.4019,0.3374,0.8693,11152,161.8742,360,0.0762,0.6633,0.044,0.4466,98.56,21
0.3462,20.4832,0.2932,0.6149,-1.2933,0.2933,-1.4269,18909,194.7689,1089,0.7234,1.0377,0.11,0.0409,86.2761,64
-1.0436,11.3229,0.5936,0.2426,-0.263,0.5937,-0.3677,13425,178.095,688,-1.1701,-0.0659,0.092,-1.1143,99.155,21
-0.0122,19.617,0.1502,-0.7994,-1.2502,0.1503,-0.1355,9821,161.4621,1287,0.4246,1.0862,0.13,0.1087,51.474,70
0.2316,-7.5383,0.0011,-0.6577,-1.0394,0.0012,-1.0996,17108,189.1097,162,-1.2152,1.8124,0.0244,1.9912,29.6369,7
1.0817,4.3951,-0.537,0.3056,-1.2321,-0.5369,-0.2227,12456,170.7656,3105,-1.043,2.1035,0.2328,-1.3985,4.0693,207
-0.8667,7.7582,-1.0659,0.6138,0.0137,-1.0658,-1.0724,9234,160.1995,1302,0.3543,-0.3287,0.1489,0.8508,59.776,63
-2.0843,32.11,-0.1796,-1.0959,0.761,-0.1795,1.2379,12006,176.2865,1020,-0.846,-0.5639,0.0971,1.7342,94.6013,65
-1.165,8.1129,-0.7575,0.9245,-0.4022,-0.7574,-0.3237,15747,180.4989,2835,-1.8091,0.0426,0.2547,2.0657,4.0693,184
1.542,6.131,0.6031,-0.2953,-0.166,0.6032,0.1294,13452,178.5808,154,-0.1808,0.1758,0.0256,0.6596,29.6369,5
-0.5657,-7.8991,-0.1426,0.7461,1.0482,-0.1425,0.1612,11088,165.9755,75,1.6818,1.6751,0.0132,0.4478,0.0888,4
-1.5004,27.9737,1.0846,0.1949,1.0699,1.0847,-0.3336,12483,169.3078,3335,0.1677,1.5455,0.25,1.0637,-15.8623,217
0.9507,6.9534,0.2235,-0.048,-0.8624,0.2236,0.6459,9660,159.8025,1824,-0.337,0.5274,0.1959,-0.2271,14.0241,103
0.542,-9.851,0.9391,0.0818,-0.1248,0.9392,-0.1386,17199,188.494,582,-0.9902,0.9775,0.0612,-0.3788,99.155,28
-0.248,-1.5336,-0.7673,-1.2963,-1.8572,-0.7672,0.7479,10143,161.3845,2736,0.3931,0.4471,0.2087,-0.7051,4.0693,180
0.8236,-4.1948,0.9859,-0.4569,0.0703,0.986,-0.7234,9291,163.7944,2058,2.2889,-0.5057,0.2121,0.2349,33.4151,110
0.9844,50.9649,0.3312,-0.4795,-0.327,0.3313,-0.7648,18336,192.3032,1386,1.1634,1.4815,0.14,0.9786,67.4808,73
-0.4267,16.522,-0.327,0.192,0.0744,-0.3269,2.1364,13182,170.411,1717,-0.5195,-1.485,0.1667,0.28,51.474,105
0.8601,37.4444,-0.9814,0.6627,-0.7108,-0.9813,0.9446,16456,182.7526,870,0.0053,0.1492,0.1136,0.6884,86.2761,56
-0.7648,44.548,0.6124,-1.4618,0.3288,0.6125,-0.4086,9322,157.6396,3103,-1.2073,-1.6763,0.2685,0.1367,14.0241,189
-0.1429,16.5163,1.5552,-0.3342,-0.465,1.5553,0.1666,8470,154.4738,810,-1.0596,-0.5251,0.0989,0.0681,90.8927,41
-0.5351,51.5429,-0.9736,-0.286,0.0159,-0.9735,-0.4629,19503,198.7482,2226,-0.1217,-0.3037,0.1963,-0.7694,42.6577,153
0.2771,43.6962,-1.2585,0.2835,2.0441,-1.2584,0.5779,9821,161.2238,2226,-0.3538,-0.5484,0.1963,2.5846,14.0241,142
0.0987,14.8839,1.026,2.0163,0.1262,1.0261,-1.7541,18236,195.6994,1105,0.8923,-0.7871,0.1512,-0.5384,74.5113,55
1.1474,29.5442,-1.2334,-0.4156,0.1356,-1.2333,-0.0057,12141,170.2734,560,0.3292,-0.0644,0.0864,2.2375,96.3795,19
-0.9721,23.3496,0.211,-0.8377,1.132,0.2111,-0.2763,19584,189.8044,1001,-0.1684,1.4754,0.1667,-1.123,42.6577,39
-1.1293,19.2303,-1.8572,-0.5808,0.5911,-1.8571,-0.2574,11550,164.5108,1260,1.7477,0.1263,0.1765,2.4949,86.2761,58
-0.0817,13.6489,-0.3153,-0.7928,0.2143,-0.3152,-0.3102,17381,192.8306,2754,-0.1183,-0.6002,0.2621,1.165,33.4151,183
-0.1455,16.0998,-0.0043,-0.0658,0.8298,-0.0042,0.5849,16456,185.4267,344,-0.7235,-1.5121,0.046,-1.7759,98.56,12
-0.1538,16.568,-1.7505,-0.9631,-0.2583,-1.7504,-0.1537,10624,167.1186,1188,-1.5775,0.5141,0.12,1.8621,59.776,66
-0.2679,-14.2279,-0.0805,0.5192,0.0319,-0.0804,0.8669,9322,155.975,395,-0.243,0.3934,0.0625,-1.1442,98.56,14
-0.5843,3.114,-0.6941,-0.1954,0.6155,-0.694,-0.862,13962,179.5001,2625,-0.852,0.631,0.2358,-0.5934,4.0693,140
-0.8466,15.8825,-0.1099,1.2867,-0.7792,-0.1098,1.9051,19305,194.4066,2354,0.1045,1.3107,0.2037,0.445,14.0241,161
-1.1165,38.8873,-0.3186,0.061,-0.2374,-0.3185,-1.2401,18240,190.2076,1960,-0.2906,0.2372,0.202,0.3214,23.8387,112
0.0194,16.3863,-1.1234,-1.3241,2.0884,-1.1233,-0.3991,13552,175.9492,1818,-1.0541,1.8632,0.1765,-1.0509,33.4151,104
-0.8351,24.16,-0.4659,-1.5119,0.7203,-0.4658,-0.9297,13962,178.7913,1484,-1.1451,0.7681,0.1308,-1.1198,74.5113,85
0.7792,22.672,-1.4429,-0.0559,-0.5097,-1.4428,0.0854,13937,183.8097,1410,-1.6013,-0.9873,0.1579,0.3392,74.5113,77
-0.3933,51.1735,0.3252,0.1087,-0.4253,0.3253,1.6382,19602,197.5219,2002,0.3651,0.0422,0.2391,0.2939,4.0693,124
0.0203,26.2899,-1.3096,0.372,-0.7721,-1.3095,1.4913,8642,144.4554,1410,0.9196,-0.3763,0.1579,0.7793,80.7973,72
0.6458,25.7307,-0.2813,-0.1605,-0.7938,-0.2812,-0.0377,17112,188.5153,528,-0.3189,-2.8735,0.0674,0.0886,99.155,30
-1.1505,14.2838,0.4914,1.887,-0.9856,0.4915,-0.3454,12496,172.823,2996,-1.2331,0.344,0.2593,0.6382,-5.9261,184
0.1006,-16.1482,0.7076,-0.6983,1.195,0.7077,0.1766,8949,155.0718,148,0.2174,0.6401,0.0267,-0.1936,48.0205,7
1.4877,10.8716,-3.1134,-1.6695,-2.4009,-3.1133,-0.4299,11999,168.2678,910,0.4526,-1.6944,0.1087,-0.5211,94.6013,50
-0.6942,-4.746,0.3379,0.6335,-0.7681,0.338,-0.8799,15624,187.874,158,-0.0822,0.5149,0.025,1.1476,71.7975,4
1.2063,10.3681,-0.0759,-0.0176,0.2454,-0.0758,0.36,12975,173.3509,2079,2.6574,-0.1673,0.21,0.1925,51.474,97
0.3092,-14.8593,-1.0961,-0.8289,-0.3843,-1.096,1.3099,15023,179.3855,455,-0.4949,-1.0419,0.0543,-1.2021,98.56,23
-1.0213,16.5589,-1.5421,-0.6487,-0.8257,-1.542,-0.4274,15824,185.4364,1395,-1.0091,-2.1825,0.1596,1.0795,59.776,63
-0.9897,-21.4717,-1.3997,0.1223,0.2585,-1.3996,0.3333,13806,178.3033,152,0.2781,1.232,0.026,0.6284,10.0717,5
-0.1808,-23.0401,0.3073,-1.0434,-0.0443,0.3074,0.9003,11999,170.7074,602,-0.4343,0.6346,0.0805,0.0517,86.2761,32
-0.8945,-4.0002,0.5049,-1.6812,1.1738,0.505,-1.2361,8007,158.8323,623,-1.1031,0.144,0.0778,0.6746,90.8927,30
-1.3391,29.5402,-0.1794,-0.1164,-0.3522,-0.1793,-0.8959,13425,180.0468,756,1.0793,-1.9913,0.1059,0.1695,99.155,31
0.7204,8.7747,0.3182,0.7887,0.383,0.3183,-2.4287,8748,162.9762,1408,0.7651,-0.5812,0.1798,-0.9334,67.4808,70
-0.8157,2.31,-0.5042,1.3489,0.6987,-0.5041,0.8783,14823,181.6373,1066,0.8746,-1.8655,0.1566,0.3341,51.474,42
0.4802,-0.108,-1.373,-0.5385,2.1455,-1.3729,-0.7589,19992,200.3147,540,2.8055,-1.0876,0.0659,1.0875,99.155,28
1.4277,14.923,1.0043,1.0242,1.4921,1.0044,-0.8808,10560,161.6167,261,-2.8775,-0.1998,0.0341,0.3925,84.1951,12
0.6955,18.5648,-0.1151,-0.1178,-0.9222,-0.115,1.2333,20696,200.9884,420,-0.1806,-1.4388,0.0588,-1.8193,98.56,16
-1.0111,19.5396,-0.6167,-1.1822,-0.5012,-0.6166,-0.294,10020,167.7657,672,-2.0723,0.6503,0.0941,1.3348,94.6013,31
0.8878,48.8435,1.6892,0.2978,-0.398,1.6893,-0.7726,10496,165.9983,1666,0.3962,-1.0367,0.1717,1.4212,67.4808,97
1.3136,31.4355,2.8194,-0.4271,-1.4928,2.8195,-2.0478,14760,180.2995,1316,-1.2843,-0.5409,0.1474,0.6183,59.776,76
-0.345,28.5704,0.1243,-1.7765,-0.2299,0.1244,0.1151,18240,194.8239,150,0.4366,-1.4898,0.0263,0.7816,48.0205,5
-0.6461,24.7281,-1.4026,-0.9788,-2.2374,-1.4025,0.4874,10758,163.781,979,-0.511,1.6049,0.1222,0.133,74.5113,53
-0.4464,-7.5961,1.1367,1.8862,1.9747,1.1368,-1.0885,10530,161.6797,430,-2.5234,1.1413,0.0575,0.5172,99.7557,22
1.3008,39.3634,-1.1468,-0.1349,-1.1482,-1.1467,0.6156,10626,164.0021,712,1.4685,-0.0857,0.0889,-0.4581,99.7557,38
-0.8268,27.6042,-0.9681,0.0718,-1.0465,-0.968,0.0685,10816,169.1261,3360,-1.6805,0.2946,0.2655,-0.6323,-15.8623,206
0.4195,6.9224,0.2075,-0.5502,-0.2781,0.2076,1.1187,19305,196.4652,2889,0.2323,0.0087,0.25,1.1329,14.0241,162
-1.5901,6.5896,-0.6451,-0.693,-0.9019,-0.645,1.4253,12180,174.4582,1938,-1.0452,-0.1859,0.1845,1.2708,33.4151,114
1.0827,27.3058,0.5088,-0.1377,-1.0217,0.5089,-1.1698,9617,164.2551,2178,-0.4031,0.0209,0.22,0.872,23.8387,118
1.3398,30.6634,-0.4981,-2.0213,-0.2564,-0.498,-0.9061,12075,175.1159,1692,-0.9102,-0.7339,0.1895,-0.6987,23.8387,85
0.1454,26.4182,-0.2197,-0.1701,0.5504,-0.2196,0.0271,11022,163.9284,1335,-2.0003,0.7138,0.1667,1.4112,80.7973,69
-0.0713,6.0201,-0.4948,-1.6096,2.6081,-0.4947,-0.0388,17766,186.9915,270,-1.3305,0.7356,0.033,-0.6835,64.4897,11
1.9819,47.8722,1.0541,-0.7073,1.0605,1.0542,0.4398,10187,165.2192,1616,-0.6983,-0.9426,0.1569,-2.4328,67.4808,89
-1.4957,-2.1896,-0.953,1.8212,-0.6377,-0.9529,-0.3573,17856,189.0694,2544,-1.0915,0.0737,0.2243,1.6096,4.0693,150
0.9863,5.9051,0.1637,-0.3124,-0.3667,0.1638,-0.3148,15996,184.5862,1802,0.7513,0.5698,0.1589,-0.5682,33.4151,108
1.9167,43.6117,-1.7863,-2.6333,0.7632,-1.7862,0.0983,19206,193.7978,1786,0.6395,-0.0164,0.2,-0.5641,23.8387,108
-1.178,9.4296,1.5844,-1.3942,-0.0996,1.5845,-1.5006,16109,179.2122,85,-1.7698,0.0755,0.0116,-1.8275,0.0888,4
-0.0043,9.5183,1.1625,0.2833,0.9015,1.1626,1.8517,17199,192.3117,1290,-0.9943,-0.7205,0.1724,-1.2925,67.4808,53
-0.6543,33.2226,0.6457,-1.2013,-1.2535,0.6458,2.1909,8692,163.7163,1602,1.4317,0.5119,0.2,-0.1753,67.4808,78
-0.3773,40.3609,0.3696,-0.599,1.3453,0.3697,-0.1055,12483,168.8981,3248,0.2406,-0.3659,0.2566,0.9465,14.0241,213
1.4015,-27.9087,-0.8034,-0.1956,2.0985,-0.8033,-0.3785,9796,157.2977,234,0.8458,-0.2512,0.038,1.2117,64.4897,11
-1.1276,23.3999,0.9809,-0.4925,-0.156,0.981,-0.9325,17280,191.7617,820,-1.0693,1.1536,0.1205,-0.3154,94.6013,28
0.6909,4.5774,-0.0615,-0.5257,0.2367,-0.0614,-1.2994,11730,167.7559,819,-0.2205,-0.1911,0.0978,-0.3679,90.8927,40
-0.1093,9.1832,-0.9609,0.1414,-0.7383,-0.9608,0.186,17550,196.6202,2178,0.4769,-0.1859,0.22,1.824,51.474,128
0.8411,9.2024,-0.4597,1.5871,-1.0137,-0.4596,-0.8478,9720,160.9737,1104,0.1677,-0.155,0.129,0.3167,86.2761,65
-0.2505,0.3782,1.2467,-0.3809,1.3674,1.2468,-0.8859,18432,191.4204,178,0.1351,1.4695,0.0222,0.3421,29.6369,7
0.4861,21.326,-0.6479,2.4183,-0.6355,-0.6478,-0.032,11550,173.9864,490,0.2702,0.7495,0.0505,0.0611,99.9547,25
-2.2874,-6.4603,1.626,0.8437,2.1126,1.6261,1.3496,8932,153.2987,364,-0.677,0.3519,0.0435,1.3859,96.3795,19
1.6683,6.2321,0.0403,0.847,1.766,0.0404,0.3627,13398,170.5776,3120,-1.4525,0.7275,0.2857,-0.2765,-15.8623,172
1.2628,34.8801,0.5416,1.3774,-1.7513,0.5417,1.3018,11868,170.2926,162,-0.5308,-0.0545,0.0244,-0.6908,56.5375,8
0.1618,-19.1016,-1.7344,1.0381,2.0812,-1.7343,-0.94,20604,202.2607,77,-0.3653,1.6824,0.0128,0.4732,-38.86,2
-0.5684,34.1401,0.4141,1.6295,-0.6764,0.4142,-0.0199,16740,184.613,1748,1.4087,-0.46,0.2043,0.3791,23.8387,92
-1.8099,-10.0261,0.9644,0.7549,0.6508,0.9645,0.1246,8800,158.8779,76,1.5261,-1.0346,0.013,-1.7736,-38.86,3
-0.219,6.1191,-1.5383,-0.1509,-0.8724,-1.5382,1.124,10465,159.606,1320,0.0629,0.7768,0.1685,-0.7846,67.4808,64
1.4285,19.3341,-0.0913,1.004,1.0709,-0.0912,-0.7216,10080,164.6462,328,0.0502,0.1079,0.0482,0.6431,96.3795,13
-1.1725,37.6455,-0.5045,0.7598,0.0181,-0.5044,-0.0134,14514,174.5731,2354,1.1399,-0.448,0.2037,0.5089,33.4151,133
0.3934,-0.0856,0.3082,-0.6301,0.8897,0.3083,-1.8482,13962,177.6536,1410,-0.8781,-0.2229,0.1579,-0.018,51.474,84
-1.5049,31.9102,0.1025,0.7523,-0.6943,0.1026,1.7975,12950,175.1026,970,-0.1135,-0.7611,0.102,0.5701,86.2761,49
1.0893,-1.1504,0.9007,0.347,-1.5886,0.9008,-0.0746,8478,158.4847,658,0.1333,-2.1058,0.0737,-0.2734,86.2761,35
1.0932,54.8917,-0.4521,0.5771,2.0235,-0.452,0.421,17860,190.8138,2184,-1.0114,2.6437,0.2,0.5775,23.8387,118
0.3352,18.6094,-0.1024,-0.3408,0.6599,-0.1023,0.7634,15355,185.2072,1900,-1.0212,-0.1434,0.1881,-0.025,23.8387,115
-1.461,30.3805,-0.6409,-0.7776,0.7936,-0.6408,-0.1775,21708,203.1275,77,0.2046,-1.1971,0.0128,-0.0531,0.0888,3
0.094,20.94,1.8153,1.9917,-0.4692,1.8154,-2.3085,11323,168.8766,810,0.4563,-0.1742,0.0989,-1.8591,86.2761,39
